-0.004017767,-0.011416688,0.006632986,-0.00500199,0
-0.014498703,-0.012592812,0.002698573,-0.004328004,0
-0.021699716,-0.008563356,-0.000192841,-0.002826663,0
-0.025658482,-0.003612074,-0.002379883,-0.000689213,0
-0.026820546,-0.000264517,-0.003080014,0.001664641,0
-0.027154963,0.001611402,-0.001439241,0.00443983,0
-0.028749746,-0.0007421,-0.000292873,0.008107075,0
-0.030304764,-0.006636614,-0.001874249,0.011499227,0
-0.036417507,-0.008692598,-0.003988806,0.011882706,0
-0.044501092,-0.006936122,-0.005400238,0.008323646,0
-0.041535822,-0.006097158,-0.003727109,0.003139251,0
-0.030920168,-0.009805317,0.001147883,-0.000498029,0
-0.023365361,-0.018397299,0.006797139,-0.001800764,0
-0.021096854,-0.024675346,0.011446023,-0.002885148,0
-0.017392142,-0.021643964,0.009557791,-0.005294223,0
-0.004671197,-0.011336067,0.004605131,-0.007472026,0
0.009707297,-0.003497476,0.00428633,-0.007102338,0
0.017316834,-0.00776024,0.003951677,-0.004143466,0
0.021133102,-0.020256298,-0.000376716,-0.000460609,0
0.022666724,-0.028718584,-0.004307227,0.002392275,0
0.021064497,-0.033255974,-0.005240321,0.004359712,0
0.020206404,-0.040298065,-0.005711423,0.005820418,0
0.021217164,-0.044360687,-0.007915489,0.00648145,0
0.022585165,-0.041933327,-0.009690728,0.006118747,0
0.024948259,-0.041143937,-0.009968594,0.005231773,0
0.025388078,-0.037273997,-0.009537188,0.004401789,0
0.021621084,-0.025785401,-0.009344636,0.003668558,0
0.020106316,-0.018775681,-0.009977771,0.002789578,0
0.02331354,-0.016804662,-0.00949795,0.001636581,0
0.024382796,-0.006496164,-0.006567024,0.000392747,0
0.019306632,0.011057247,-0.003596254,-0.000477982,0
0.011591824,0.02171086,-0.0017188,-0.00088924,0
0.010000787,0.017796416,-0.001504568,-0.000991096,0
0.015066986,0.000328874,-0.002415772,-0.000860729,0
0.012605637,-0.019874934,-0.002170083,-0.000936413,0
-0.00059377,-0.024273118,-0.001488822,-0.001674911,0
-0.011168709,-0.005242876,-0.003003341,-0.00298387,0
-0.015614723,0.025160733,-0.007467236,-0.004034633,0
-0.021245724,0.050193087,-0.010484306,-0.00372889,0
-0.032127401,0.055661081,-0.009294279,-0.002185112,0
-0.04366651,0.037670862,-0.006890718,-0.000639024,0
-0.045497105,0.019119899,-0.00536986,0.000469076,0
-0.036985477,0.021645231,-0.005072001,0.001710887,0
-0.025103098,0.035523128,-0.007159584,0.00314065,0
-0.01276337,0.042377067,-0.00988578,0.003911037,0
-0.004552108,0.038333256,-0.01000281,0.003312028,0
-0.00395771,0.023954184,-0.008142523,0.001647171,0
-0.003261123,-0.005737023,-0.007111564,-0.000172775,0
0.006370751,-0.049879678,-0.008595289,-0.001627243,0
0.01996494,-0.089811099,-0.009015136,-0.002647381,0
0.028022528,-0.097631703,-0.002466556,-0.003306006,0
0.034235865,-0.07259304,0.00396882,-0.003525559,0
0.045127089,-0.040076167,-4.56E-05,-0.003469675,0
0.054517249,-0.013614322,-0.006547241,-0.003957322,0
0.056287904,0.005641525,-0.004033632,-0.005223942,0
0.047272066,0.010888971,0.001029051,-0.006038401,0
0.025973946,0.006411972,-0.001617851,-0.005371078,0
-0.000790621,0.009603697,-0.009907102,-0.003676319,0
-0.024928672,0.021779844,-0.015137087,-0.001660924,0
-0.048023086,0.036075229,-0.012387142,0.000725885,0
-0.073284974,0.051488794,-0.00525493,0.003509357,0
-0.092047708,0.070704694,-0.001683744,0.006447507,0
-0.09692255,0.097640819,-0.001316088,0.009927557,0
-0.089251579,0.122947429,0.003237531,0.013511028,0
-0.070040423,0.122678495,0.008015726,0.014203435,0
-0.045115171,0.086030313,0.005472858,0.009158596,0
-0.022945998,0.029447584,-0.000819831,-0.000261234,0
-0.005741757,-0.022275165,-0.005103346,-0.009180301,0
0.008152393,-0.049143247,-0.004443779,-0.013544598,0
0.02183565,-0.049230928,0.000241558,-0.012455027,0
0.037461729,-0.043230901,0.002514289,-0.007732518,0
0.048909154,-0.042797998,0.000537147,-0.002534632,0
0.045326934,-0.043224354,-0.001319184,0.000621115,0
0.031067581,-0.041409111,-0.000584019,0.001242102,0
0.019564331,-0.037757866,0.002969894,0.000388934,0
0.013247814,-0.031747507,0.009243598,-0.000581542,0
0.008424418,-0.021041946,0.016266236,-0.000786822,0
0.005711893,-0.005390905,0.020250744,-6.44E-05,0
0.006104227,0.010769483,0.01797967,0.00135346,0
0.007661947,0.017683234,0.011341533,0.002881597,0
0.010987458,0.009053221,0.003405471,0.003608289,0
0.019696549,-0.004446913,-0.002753278,0.003175134,0
0.028985935,-0.008887974,-0.004605705,0.001935984,0
0.027951869,-0.002455327,-0.005077977,0.00052998,0
0.019124782,0.00900332,-0.004740255,-0.000376536,0
0.013525651,0.017050761,-0.003460267,-0.000535887,0
0.010965344,0.01947156,-0.005386904,-9.57E-05,0
0.008419238,0.018434425,-0.010969107,0.000216316,0
0.007079702,0.015447713,-0.016490655,-0.000309725,0
0.003819106,0.014213883,-0.018395,-0.001176864,0
0.00077943,0.021239151,-0.014760859,-0.001542655,0
0.00420259,0.036696414,-0.009320415,-0.001056563,0
0.009765802,0.051304872,-0.006477759,8.90E-05,0
0.012017293,0.051541036,-0.004052483,0.001302279,0
0.014272152,0.026232794,-0.001045887,0.002093844,0
0.017808526,-0.011693021,-0.001870391,0.001887685,0
0.019881043,-0.032416165,-0.005373185,0.000616389,0
0.019927909,-0.030403152,-0.004104428,-0.000844451,0
0.018213025,-0.031068086,0.004373686,-0.001837809,0
0.017274883,-0.045147981,0.011887236,-0.002226769,0
0.020403084,-0.053686238,0.0102364,-0.002218179,0
0.026157839,-0.041139235,0.001575173,-0.002000354,0
0.030670259,-0.019692462,-0.008933144,-0.001595724,0
0.028484007,-0.011997992,-0.013291266,-0.001349036,0
0.017481355,-0.009294944,-0.006094342,-0.001242802,0
0.0112782,0.01138148,0.003713235,-0.000549978,0
0.021283696,0.040724684,0.004043742,0.001202273,0
0.031228981,0.045976509,-0.003680494,0.003222072,0
0.02261419,0.01594535,-0.006483372,0.003892246,0
-0.001362155,-0.023105382,-0.001593761,0.00256544,0
-0.02619704,-0.039260467,0.001253478,0.000100156,0
-0.039917828,-0.027593103,-0.002149088,-0.002334668,0
-0.039314739,-0.004413799,-0.00709698,-0.004010421,0
-0.026342366,0.016352047,-0.008624886,-0.004488591,0
-0.009192179,0.02442582,-0.008365155,-0.00386199,0
0.002445474,0.012432064,-0.00681249,-0.00284047,0
0.007757266,-0.008243444,-0.002581455,-0.002020517,0
0.010250975,-0.020760804,0.002133561,-0.00105076,0
0.009960124,-0.022493005,0.007002225,0.000612933,0
0.009696442,-0.018230208,0.01168102,0.002382241,0
0.01357566,-0.012430626,0.013921089,0.00315616,0
0.019341709,-0.008942559,0.013515218,0.003022678,0
0.020335746,-0.011959031,0.01154246,0.003150191,0
0.01119844,-0.019784189,0.009195355,0.003688388,0
-0.004314098,-0.021002798,0.008398222,0.003346194,0
-0.017363042,-0.00823538,0.008402609,0.000861547,0
-0.024069323,0.006542144,0.006941376,-0.003428117,0
-0.026570962,0.008797391,0.005965686,-0.007329719,0
-0.027654739,0.001030787,0.005495462,-0.008854869,0
-0.02686911,-0.007553922,0.004637527,-0.007836077,0
-0.020406276,-0.010810404,0.005952913,-0.005156382,0
-0.008610963,-0.010271955,0.008125577,-0.001627622,0
0.001083682,-0.014443874,0.008262927,0.002090267,0
0.004574697,-0.020196377,0.007748759,0.00645568,0
0.003214133,-0.01934827,0.007478544,0.012601736,0
0.001961968,-0.015373122,0.005912119,0.01820371,0
0.005193413,-0.010986181,0.004352679,0.018017888,0
0.007681082,-0.006104595,0.003214229,0.010793859,0
0.004756293,-0.002476049,0.000592679,0.000819987,0
0.002964499,0.002161666,-0.00088792,-0.007153546,0
0.0033655,0.006835899,0.001262299,-0.011095207,0
-0.004408674,0.002416786,0.003886236,-0.011517719,0
-0.017873225,-0.008277088,0.003155471,-0.01010638,0
-0.020031627,-0.004733945,0.001130292,-0.008479762,0
-0.005641006,0.009827825,-0.000420932,-0.007203495,0
0.014359173,0.007141226,-0.002562046,-0.005890608,0
0.028358521,-0.010479889,-0.002665291,-0.004183301,0
0.031145104,-0.023415238,0.000173061,-0.002005309,0
0.027787779,-0.026813464,0.003070483,0.000382021,0
0.025882135,-0.021019773,0.003440904,0.003301902,0
0.022532908,-0.016019246,0.000173123,0.007502965,0
0.016380634,-0.021686797,-0.006144117,0.01189276,0
0.011717664,-0.028021767,-0.011429687,0.014266537,0
0.008730564,-0.022312208,-0.013864659,0.013755679,0
0.004742182,-0.011355798,-0.014370818,0.010857795,0
-0.002810745,-0.008372379,-0.012394892,0.006566546,0
-0.014931935,-0.013095893,-0.00927735,0.001661166,0
-0.028970223,-0.015044336,-0.005213384,-0.003157126,0
-0.037765186,-0.005762234,0.000199801,-0.006986643,0
-0.038675832,0.017748168,0.005844222,-0.009352167,0
-0.037336876,0.04206939,0.009317201,-0.009932613,0
-0.035414296,0.048644234,0.012247756,-0.008510972,0
-0.027351219,0.046855157,0.017250291,-0.005230651,0
-0.0090719,0.048883408,0.016387044,-0.000285546,0
0.014315285,0.042520903,0.005455816,0.00475047,0
0.030537781,0.020513276,-0.005424867,0.007117266,0
0.031589422,-0.003075661,-0.008254388,0.006168042,0
0.021214724,-0.015210672,-0.006446372,0.003923389,0
0.010016936,-0.018910548,-0.007319736,0.002201484,0
0.004828638,-0.01931856,-0.00920307,0.001011643,0
0.006444271,-0.016941819,-0.005847998,-0.000405369,0
0.012077736,-0.014915441,0.000463692,-0.002102981,0
0.014659087,-0.013004816,0.004122845,-0.003508664,0
0.006749813,-0.006380383,0.005024595,-0.004333032,0
-0.010404779,0.004968728,0.00389442,-0.004774927,0
-0.025530517,0.018135507,-1.36E-05,-0.005300737,0
-0.032536304,0.030759914,-0.004592386,-0.005816966,0
-0.034580587,0.042488301,-0.008271846,-0.005703676,0
-0.033319753,0.053810503,-0.01022601,-0.004937002,0
-0.030587315,0.061966927,-0.007781654,-0.003506935,0
-0.030091276,0.064578956,-0.002734166,-0.00107074,0
-0.034385016,0.058370583,-0.00069008,0.001846282,0
-0.038200587,0.044835013,-0.001028837,0.003775092,0
-0.033824585,0.031509583,0.000279052,0.003724283,0
-0.023421356,0.020239759,0.003077413,0.002531383,0
-0.009300899,0.012094045,0.005007099,0.001599783,0
0.007276586,0.004331634,0.007425423,0.000831816,0
0.016775125,-0.007345274,0.012192984,-0.000305373,0
0.018147019,-0.016260628,0.019981787,-0.001304598,0
0.021699079,-0.017929007,0.02952829,-0.001096237,0
0.024218791,-0.012942564,0.033974682,0.000305612,0
