34752,0
32634,0
08375,1
43485,0
15275,0
28029,0
39338,0
04206,1
41680,0
27689,0
14721,0
41851,0
06433,1
38677,0
33146,0
08733,1
43849,0
15972,0
28703,0
37680,0
05131,1
43482,0
23533,0
20409,0
41044,0
05406,1
41267,0
25818,0
18280,0
43239,0
08939,1
37247,0
35894,0
07655,1
44630,0
19435,0
31129,0
37468,0
06736,1
44543,0
21867,0
23864,0
40906,0
05773,1
43056,0
29251,0
15552,0
44588,0
11658,0
35666,0
38621,0
06741,1
45287,1
18299,0
28651,0
39930,0
06497,1
44581,0
25814,0
20744,0
44424,0
09364,1
39208,0
36506,0
09386,1
45612,1
19506,0
28189,0
42674,0
07377,1
43005,0
31394,0
14869,0
45410,1
13928,0
35475,0
39905,0
09661,1
46139,1
20666,0
27971,0
43375,0
07270,1
45173,1
27696,0
19960,0
45458,1
10342,0
39298,0
37749,0
09490,1
46512,1
16977,0
32603,0
42209,0
07136,1
45416,1
24140,0
24730,0
43088,0
07502,1
44039,0
31207,0
16784,0
46741,1
10492,0
41126,0
37691,0
10852,0
46646,1
20248,0
34397,0
42056,0
07631,1
45649,1
27662,0
22342,0
45884,1
11511,0
40638,0
35123,0
13818,0
46578,1
17712,0
39586,0
40026,0
11858,0
48265,1
20324,0
31742,0
43233,0
09124,1
45369,1
30942,0
19161,0
48023,1
14604,0
38255,0
41386,0
09296,1
47328,1
25080,0
25528,0
45295,1
09305,1
45766,1
34640,0
17241,0
47366,1
16343,0
37329,0
40548,0
11820,0
49393,1
23117,0
28352,0
45776,1
10020,0
46355,1
31298,0
25848,0
46647,1
10534,0
46596,1
33234,0
17527,0
48170,1
10166,0
44446,0
34226,0
17702,0
48006,1
16326,0
37918,0
44145,0
09238,1
47006,1
29927,0
27942,0
46600,1
08460,1
46140,1
31845,0
25812,0
47094,1
12146,0
41924,0
36429,0
15452,0
50427,1
13377,0
36523,0
43435,0
09955,1
45994,1
23015,0
36285,0
42435,0
11662,0
48862,1
21906,0
29336,0
45230,1
07135,1
50801,1
32022,0
18162,0
46443,1
14613,0
39948,0
38213,0
11113,0
48618,1
26205,0
32786,0
44514,0
06725,1
44675,0
28450,0
22058,0
46626,1
11057,0
44971,0
38803,0
12762,0
47219,1
22225,0
30984,0
48840,1
09872,1
45051,1
34252,0
17353,0
48435,1
15283,0
41160,0
35375,0
14845,0
47875,1
23562,0
34446,0
43696,0
07000,1
50689,1
39511,0
20497,0
47980,1
15469,0
43647,0
38920,0
16313,0
56046,1
22747,0
34133,0
46176,1
11634,0
53508,1
30120,0
26293,0
50095,1
15715,0
45283,1
45863,1
23134,0
46271,1
33320,0
30697,0
54594,1
15233,0
51436,1
40299,0
19103,0
55153,1
24540,0
44106,0
45066,1
18779,0
55701,1
26119,0
38382,0
51396,1
14063,0
54860,1
39736,0
22800,0
53719,1
20450,0
43972,0
47827,1
14785,0
53739,1
32991,0
29876,0
51388,1
14752,0
51692,1
40039,0
21864,0
52630,1
23377,0
41569,0
48945,1
16799,0
53922,1
29887,0
31927,0
52071,1
15812,0
52135,1
37704,0
24099,0
53619,1
15720,0
46063,1
44839,0
16824,0
53400,1
26376,0
39986,0
45689,1
14494,0
52790,1
28959,0
30713,0
51030,1
13498,0
47773,1
41316,0
17328,0
52465,1
22651,0
41870,0
45503,1
11962,0
50873,1
30036,0
33336,0
47986,1
11740,0
48283,1
32263,0
24133,0
48558,1
12102,0
45519,1
38893,0
20429,0
48644,1
12867,0
43273,0
39900,0
13161,0
49929,1
23066,0
31165,0
45938,1
10102,0
46100,1
35043,0
16651,0
48255,1
17173,0
36856,0
42763,0
09340,1
47664,1
23564,0
28539,0
45643,1
09433,1
43992,0
35446,0
19673,0
47042,1
12866,0
38804,0
36450,0
16864,0
46484,1
13948,0
37046,0
40629,0
09951,1
46787,1
20813,0
34251,0
41369,0
07840,1
45702,1
27616,0
20417,0
44965,0
11181,0
39462,0
37308,0
13204,0
46381,1
16355,0
32917,0
39044,0
11195,0
46089,1
14053,0
35906,0
40418,0
07530,1
45855,1
25607,0
22668,0
44845,0
09495,1
40715,0
36658,0
10750,0
46418,1
19167,0
29832,0
42801,0
08099,1
43657,0
31165,0
16021,0
45232,1
10294,0
39993,0
37273,0
10011,0
46705,1
20673,0
34119,0
41414,0
07404,1
46636,1
23174,0
26361,0
44351,0
08106,1
46327,1
25737,0
23601,0
45269,1
09887,1
41739,0
36716,0
15710,0
46821,1
15427,0
39999,0
39064,0
13240,0
47389,1
17718,0
33692,0
42737,0
08209,1
46138,1
24994,0
25826,0
45356,1
09793,1
43014,0
36249,0
17608,0
46097,1
11104,0
44451,0
34320,0
15428,0
47507,1
16458,0
35569,0
39660,0
13362,0
47688,1
14546,0
37908,0
41142,0
09243,1
47401,1
26249,0
25102,0
46021,1
10592,0
45370,1
33512,0
16984,0
47605,1
15716,0
37080,0
41904,0
09243,1
47478,1
27779,0
29404,0
45006,1
09196,1
46922,1
30215,0
21283,0
47228,1
13003,0
43915,0
36827,0
14153,0
48389,1
14960,0
38759,0
38637,0
12329,0
48576,1
21665,0
31587,0
45099,1
09431,1
47507,1
29106,0
23125,0
47308,1
12487,0
41878,0
36111,0
15552,0
48590,1
18273,0
35493,0
41181,0
10889,0
48671,1
26239,0
32797,0
44969,0
09517,1
46625,1
33398,0
19018,0
48104,1
15684,0
42627,0
39267,0
12588,0
49001,1
22673,0
31463,0
45665,1
09773,1
48178,1
29876,0
22951,0
46565,1
10711,0
45188,1
36839,0
15653,0
48999,1
19122,0
39973,0
41884,0
11020,0
48853,1
26805,0
27197,0
47017,1
11549,0
44262,0
38212,0
14245,0
49473,1
21479,0
33773,0
42930,0
10239,0
48594,1
28623,0
24890,0
47673,1
12537,0
43485,0
39682,0
13163,0
49522,1
23676,0
31527,0
45789,1
11117,0
46864,1
29903,0
23187,0
48130,1
13633,0
42393,0
37162,0
15727,0
49385,1
19348,0
35664,0
43166,0
11236,0
48345,1
26996,0
27675,0
46005,1
09218,1
48776,1
25349,0
34624,0
45271,1
10962,0
49330,1
27157,0
28019,0
47000,1
11861,0
45590,1
38729,0
14569,0
49238,1
21709,0
38648,0
44024,0
10685,0
49471,1
29462,0
31256,0
47948,1
11979,0
46543,1
36769,0
18498,0
51221,1
15340,0
45273,1
39008,0
16560,0
50211,1
17233,0
40866,0
44491,0
11027,0
50582,1
29882,0
26967,0
49659,1
13878,0
44140,0
38940,0
18991,0
51029,1
18876,0
38892,0
44394,0
12396,0
49219,1
30157,0
31384,0
43287,0
13016,0
49447,1
32577,0
22353,0
49781,1
15568,0
41358,0
42804,0
10357,0
47336,1
29846,0
28915,0
47004,1
10154,0
44693,0
40453,0
15086,0
48922,1
22176,0
36256,0
43642,0
13655,0
47644,1
28406,0
25431,0
47111,1
09225,1
46746,1
35326,0
18775,0
49413,1
16941,0
38928,0
44632,0
09993,1
49429,1
30190,0
21635,0
49613,1
14835,0
41670,0
41337,0
11525,0
50355,1
22445,0
33619,0
47053,1
10227,0
45989,1
36888,0
17415,0
52550,1
17552,0
35983,0
44615,0
11254,0
49493,1
27030,0
30435,0
47072,1
10504,0
47883,1
38560,0
13131,0
49939,1
12055,0
45653,1
40829,0
18184,0
49391,1
15668,0
41478,0
44148,0
12018,0
48019,1
31704,0
27446,0
50660,1
16300,0
47044,1
39404,0
21330,0
51971,1
24395,0
44137,0
44483,0
18871,0
51099,1
30536,0
33152,0
49372,1
20014,0
48037,1
40981,0
30477,0
54538,1
19738,0
47817,1
46570,1
20761,0
55081,1
29318,0
43167,0
50511,1
17468,0
54253,1
33439,0
34588,0
53673,1
18725,0
50987,1
45751,1
21738,0
54652,1
23771,0
46306,1
47079,1
19587,0
56443,1
31811,0
38544,0
51296,1
17838,0
54539,1
38976,0
29268,0
54176,1
22505,0
48552,1
48045,1
21723,0
54625,1
28471,0
40533,0
51008,1
16817,0
52928,1
38855,0
30725,0
53094,1
19010,0
48419,1
45085,1
19333,0
53526,1
23918,0
40682,0
48341,1
15659,0
51505,1
35533,0
32957,0
49666,1
16059,0
48442,1
41278,0
19599,0
51197,1
20280,0
42138,0
44973,0
16805,0
51058,1
21640,0
38928,0
43060,0
14638,0
50087,1
28656,0
30141,0
47761,1
12209,0
48347,1
34968,0
21301,0
49043,1
17639,0
43585,0
39944,0
14523,0
48903,1
19982,0
36943,0
41507,0
15154,0
49155,1
22316,0
33794,0
44012,0
11251,0
46851,1
29587,0
25057,0
46480,1
13621,0
42264,0
38812,0
13541,0
48180,1
23503,0
30689,0
44739,0
11153,0
45127,1
34805,0
22020,0
46025,1
12059,0
43588,0
37219,0
15494,0
47111,1
16475,0
37893,0
41547,0
13085,0
47573,1
23078,0
30184,0
44506,0
10856,0
46149,1
30357,0
21579,0
46491,1
14490,0
39898,0
39907,0
14806,0
47413,1
20768,0
32961,0
41442,0
11121,0
46957,1
28278,0
24780,0
46014,1
13211,0
41905,0
38492,0
13639,0
47620,1
23263,0
30958,0
44524,0
11031,0
46557,1
30408,0
22426,0
46605,1
12184,0
43533,0
36766,0
15345,0
47596,1
20629,0
33713,0
43523,0
10897,0
45870,1
32477,0
20118,0
47054,1
15970,0
38724,0
41011,0
11505,0
47485,1
27551,0
26101,0
46007,1
12792,0
42765,0
38032,0
14249,0
47774,1
22121,0
32084,0
44397,0
10997,0
47096,1
29733,0
23763,0
46584,1
11981,0
44452,0
32364,0
20890,0
47366,1
16093,0
39416,0
41253,0
14453,0
47925,1
22557,0
32025,0
44560,0
11519,0
47275,1
30170,0
29172,0
45582,1
12279,0
44429,0
36790,0
16588,0
47981,1
20565,0
35097,0
41556,0
14747,0
48213,1
23390,0
32339,0
44823,0
12003,0
47332,1
30464,0
23863,0
47125,1
15111,0
41544,0
40149,0
14170,0
48233,1
27081,0
29176,0
43024,0
12212,0
46602,1
32496,0
22129,0
48101,1
12922,0
42922,0
38915,0
15284,0
48039,1
23400,0
33039,0
43002,0
11493,0
47363,1
30813,0
24600,0
46778,1
15352,0
41443,0
40758,0
14045,0
48018,1
26136,0
30247,0
43338,0
12449,0
47122,1
32482,0
22978,0
46964,1
17485,0
40201,0
38774,0
16604,0
47729,1
23471,0
33968,0
44947,0
12285,0
47581,1
34352,0
20207,0
48155,1
19518,0
38614,0
42113,0
14462,0
49484,1
30143,0
25809,0
47177,1
12948,0
46988,1
37782,0
23373,0
48775,1
17352,0
40357,0
41368,0
16979,0
49614,1
22554,0
33750,0
45484,1
13000,0
47984,1
34057,0
20811,0
48465,1
17648,0
44434,0
39819,0
15297,0
48132,1
24573,0
31294,0
44076,0
11699,0
46220,1
32804,0
23696,0
48711,1
16316,0
44650,0
38786,0
18560,0
48395,1
18018,0
42139,0
41393,0
13032,0
48973,1
16059,0
41060,0
42532,0
12065,0
48464,1
27478,0
26526,0
47305,1
14777,0
42013,0
39281,0
16496,0
48584,1
17371,0
39382,0
40839,0
12963,0
48516,1
24331,0
30784,0
46666,1
11152,0
48296,1
31213,0
23650,0
48997,1
14669,0
42387,0
40799,0
21252,0
48978,1
18381,0
42731,0
43971,0
14722,0
50012,1
30669,0
33146,0
50871,1
12771,0
54989,1
32755,0
34151,0
52274,1
24653,0
55074,1
47393,1
24073,0
59929,1
36490,0
44214,0
57724,1
23308,0
59393,1
42657,0
35674,0
60717,1
24002,0
56071,1
50165,1
29133,0
62583,1
32411,0
46917,1
56377,1
22649,0
60094,1
37413,0
47790,1
57626,1
22905,0
59360,1
41338,0
35658,0
59760,1
26353,0
49362,1
51664,1
24154,0
58479,1
34937,0
39207,0
55493,1
21758,0
54130,1
46215,1
26781,0
57195,1
29106,0
49109,1
51166,1
20660,0
56196,1
35789,0
35665,0
51421,1
19530,0
54027,1
42783,0
26185,0
55122,1
25407,0
48286,1
44950,0
20858,0
54178,1
25752,0
40172,0
49356,1
16242,0
51562,1
37711,0
30903,0
50586,1
17753,0
46964,1
41218,0
19456,0
51253,1
24688,0
40346,0
45296,1
14442,0
48554,1
32259,0
26487,0
46551,1
13461,0
44947,0
37040,0
18133,0
48057,1
21014,0
35543,0
43009,0
13259,0
47364,1
26912,0
26525,0
45538,1
13005,0
41543,0
37338,0
14754,0
46760,1
20933,0
32122,0
42637,0
11113,0
45707,1
23159,0
28322,0
43131,0
10287,0
42280,0
33860,0
20354,0
44192,0
14342,0
38148,0
38802,0
10749,0
45239,1
24769,0
25097,0
43179,0
10452,0
41052,0
34498,0
16870,0
45274,1
15559,0
36055,0
39415,0
10123,0
44931,0
21211,0
33723,0
40441,0
09339,1
45437,1
29116,0
26342,0
43411,0
10666,0
42037,0
34843,0
14326,0
45928,1
18398,0
32238,0
41182,0
09989,1
44887,0
25200,0
24912,0
43009,0
10980,0
40338,0
35779,0
12837,0
45278,1
19810,0
30618,0
41542,0
09540,1
43429,0
30973,0
17987,0
44759,0
11927,0
39774,0
36631,0
11955,0
45095,1
17133,0
34146,0
40535,0
09599,1
44452,0
28294,0
26691,0
41551,0
10210,0
45045,1
26398,0
23989,0
43997,0
11785,0
40598,0
36290,0
13025,0
45616,1
16728,0
35164,0
38060,0
11525,0
45646,1
19202,0
32400,0
39466,0
10562,0
45428,1
26319,0
24564,0
44299,0
12196,0
41008,0
36665,0
13202,0
46051,1
21428,0
30547,0
42793,0
10278,0
45316,1
28665,0
22453,0
45088,1
11050,0
42577,0
35090,0
15256,0
46237,1
15335,0
41159,0
37165,0
13305,0
46347,1
21949,0
30395,0
43162,0
10723,0
43911,0
33328,0
17567,0
46058,1
17394,0
39673,0
38659,0
12332,0
46296,1
24317,0
28103,0
44050,0
11593,0
42776,0
35290,0
15829,0
46275,1
19501,0
33725,0
42058,0
10657,0
45089,1
26673,0
25794,0
43070,0
10710,0
45643,1
29381,0
23069,0
45190,1
14036,0
39913,0
39257,0
13800,0
46357,1
24110,0
29534,0
44903,0
11546,0
45078,1
30970,0
20708,0
47438,1
15395,0
38470,0
40262,0
14384,0
47223,1
17118,0
37448,0
38324,0
11456,0
46905,1
25560,0
28631,0
44175,0
11435,0
43843,0
36170,0
16034,0
47798,1
20198,0
33291,0
43006,0
11666,0
45544,1
31011,0
21883,0
46612,1
15925,0
40060,0
40698,0
12238,0
47229,1
22085,0
32474,0
41884,0
12066,0
47447,1
28664,0
24691,0
46329,1
15179,0
41813,0
39696,0
14282,0
47168,1
20358,0
35127,0
44055,0
11988,0
45480,1
31761,0
23131,0
45925,1
17363,0
39819,0
39179,0
14900,0
46519,1
18028,0
36024,0
43490,0
12850,0
45380,1
28213,0
24814,0
45088,1
13400,0
41892,0
38283,0
11790,0
46812,1
23616,0
34733,0
42558,0
10839,0
44563,0
32509,0
20911,0
45303,1
12279,0
42983,0
36872,0
14983,0
46465,1
20419,0
31903,0
45731,1
10997,0
45031,1
28790,0
31054,0
42190,0
10850,0
45458,1
30403,0
21660,0
45184,1
14217,0
38644,0
39594,0
12798,0
45888,1
24095,0
27603,0
44571,0
11830,0
41735,0
36296,0
15945,0
46944,1
16423,0
37153,0
44231,0
09466,1
51624,1
28328,0
25725,0
48249,1
16005,0
44333,0
37925,0
18002,0
48092,1
24427,0
34194,0
46449,1
14282,0
49747,1
29930,0
30802,0
48139,1
16347,0
50843,1
41760,0
21265,0
54479,1
29769,0
40179,0
51415,1
16996,0
56021,1
40945,0
28981,0
56469,1
24484,0
48309,1
50612,1
21489,0
57280,1
36497,0
35997,0
54835,1
20097,0
55764,1
37089,0
32887,0
55285,1
22387,0
49982,1
48365,1
22024,0
56686,1
31756,0
42537,0
49912,1
18011,0
52406,1
38719,0
28274,0
52858,1
21552,0
45904,1
46083,1
17555,0
53544,1
26800,0
37857,0
48911,1
17014,0
50870,1
38425,0
24355,0
50952,1
18479,0
46430,1
43222,0
16800,0
51606,1
28119,0
33937,0
47420,1
15446,0
47705,1
37908,0
20170,0
48665,1
17757,0
42315,0
41873,0
14879,0
48743,1
22931,0
39393,0
42739,0
13113,0
47765,1
29494,0
25955,0
46328,1
14260,0
42221,0
35528,0
17955,0
46518,1
15606,0
40227,0
40226,0
15721,0
47042,1
21346,0
32486,0
41076,0
13535,0
46153,1
23732,0
34213,0
39804,0
12384,0
45700,1
25982,0
31631,0
42824,0
10850,0
43124,0
32605,0
23540,0
43487,0
11412,0
43899,0
30331,0
20230,0
45074,1
14945,0
37139,0
38784,0
11631,0
44864,0
25655,0
25464,0
43668,0
11741,0
41063,0
35789,0
14047,0
45621,1
20397,0
31245,0
40174,0
10404,0
45787,1
23018,0
28662,0
42821,0
10738,0
42666,0
34124,0
15544,0
45436,1
18184,0
33949,0
41374,0
09713,1
44641,0
29435,0
21463,0
43931,0
11050,0
41570,0
35344,0
14515,0
45352,1
12829,0
40176,0
37138,0
13132,0
45600,1
22253,0
29698,0
41034,0
10542,0
44930,0
29270,0
22004,0
43823,0
11682,0
42238,0
35454,0
15400,0
46022,1
19951,0
33164,0
42149,0
11090,0
44862,0
31217,0
20660,0
45657,1
15849,0
38388,0
39798,0
12094,0
46157,1
26168,0
26567,0
44586,0
12542,0
42265,0
32922,0
18972,0
46233,1
16973,0
37180,0
38274,0
13538,0
46731,1
23366,0
29932,0
42069,0
11011,0
45713,1
26102,0
27455,0
44745,0
13048,0
44809,0
33022,0
20167,0
46138,1
17740,0
37597,0
40582,0
14859,0
46258,1
19778,0
39190,0
39588,0
13913,0
45953,1
26305,0
28204,0
42649,0
13167,0
45617,1
28704,0
25656,0
44789,0
14970,0
41077,0
34715,0
22943,0
45341,1
16339,0
42413,0
36463,0
20715,0
44866,0
15336,0
40879,0
38157,0
15194,0
46105,1
20251,0
35397,0
41886,0
12731,0
45097,1
26516,0
28324,0
44076,0
14132,0
42598,0
32994,0
21166,0
45669,1
18162,0
41117,0
38103,0
15572,0
46169,1
24103,0
31366,0
43356,0
13375,0
45357,1
30385,0
23987,0
45427,1
16390,0
40053,0
38968,0
14699,0
46308,1
21508,0
34261,0
42428,0
13067,0
45034,1
32110,0
22303,0
45872,1
17445,0
39076,0
40186,0
14077,0
46345,1
27325,0
32706,0
43148,0
13327,0
45051,1
35075,0
25284,0
44725,0
16117,0
43169,0
38554,0
17901,0
47307,1
20760,0
39029,0
37529,0
18070,0
47202,1
23129,0
33493,0
42476,0
12943,0
45160,1
27948,0
25726,0
45777,1
16181,0
41814,0
39775,0
15496,0
45308,1
25152,0
36725,0
40028,0
17546,0
47875,1
18011,0
37848,0
41162,0
16640,0
47152,1
24636,0
31827,0
44677,0
14889,0
45119,1
36053,0
20137,0
46951,1
20794,0
36676,0
42140,0
16120,0
46019,1
28231,0
33412,0
43620,0
14980,0
46303,1
32749,0
22535,0
46453,1
15157,0
46354,1
33255,0
20271,0
47022,1
19227,0
35858,0
41854,0
13998,0
46340,1
28084,0
23966,0
45119,1
17392,0
37752,0
40786,0
15489,0
45119,1
25920,0
31017,0
41840,0
12150,0
43508,0
32605,0
20384,0
46268,1
14660,0
39979,0
39290,0
14525,0
44082,0
23744,0
37388,0
36988,0
13575,0
49305,1
24433,0
34826,0
41136,0
13842,0
43947,0
34573,0
22053,0
45930,1
17277,0
39356,0
37932,0
16617,0
48763,1
23495,0
32440,0
44088,0
11381,0
47019,1
35823,0
19848,0
45193,1
17637,0
40421,0
37850,0
19917,0
49108,1
25600,0
32890,0
47399,1
17306,0
48588,1
35943,0
28273,0
46959,1
14856,0
45663,1
43085,0
30012,0
47273,1
20330,0
49885,1
40682,0
26430,0
51365,1
29218,0
45398,1
47935,1
22417,0
54353,1
34653,0
43599,0
52887,1
22853,0
56062,1
43552,0
30560,0
58581,1
28766,0
50613,1
49853,1
30112,0
59511,1
28130,0
52071,1
51581,1
29844,0
59349,1
33535,0
46206,1
55747,1
27254,0
58423,1
40831,0
37767,0
57299,1
25364,0
58187,1
40909,0
35621,0
58187,1
27904,0
51798,1
48032,1
27384,0
58446,1
36533,0
40044,0
52954,1
24218,0
56376,1
43262,0
32100,0
56232,1
27130,0
48897,1
47655,1
29168,0
55082,1
25883,0
51113,1
49293,1
24767,0
56604,1
35274,0
44129,0
49993,1
25148,0
55402,1
28164,0
45301,1
50728,1
21271,0
53493,1
37601,0
33192,0
53086,1
22777,0
47279,1
45757,1
24899,0
52649,1
26274,0
41290,0
48029,1
18262,0
50893,1
36366,0
27643,0
50522,1
20568,0
43275,0
43592,0
17904,0
49770,1
29416,0
32368,0
46307,1
15790,0
48562,1
31243,0
28580,0
47321,1
16539,0
43070,0
39386,0
16301,0
46917,1
24488,0
36404,0
41517,0
12650,0
44942,0
29226,0
23104,0
43736,0
14075,0
38928,0
34317,0
15661,0
44195,0
19040,0
32420,0
39989,0
10703,0
42726,0
29153,0
19607,0
42966,0
14267,0
36462,0
37039,0
11790,0
43081,0
19651,0
29849,0
39970,0
10277,0
42658,0
26180,0
27075,0
40679,0
10607,0
40541,0
32154,0
15816,0
42626,0
16984,0
32387,0
39042,0
09885,1
42619,0
19304,0
30183,0
39909,0
10413,0
41224,0
29702,0
22693,0
40487,0
10428,0
40456,0
28199,0
20228,0
41406,0
10168,0
42720,0
26471,0
22299,0
42124,0
12613,0
40444,0
32407,0
15645,0
42793,0
14063,0
39475,0
34327,0
13758,0
43618,0
16063,0
34427,0
38349,0
10639,0
43152,0
26537,0
22803,0
42508,0
12831,0
38425,0
35640,0
13035,0
43759,0
21746,0
28698,0
41119,0
10622,0
43859,0
20018,0
30921,0
40487,0
10767,0
42468,0
26625,0
23524,0
42806,0
12955,0
41608,0
32834,0
16674,0
44014,0
17888,0
33709,0
39611,0
11013,0
43392,0
28503,0
26744,0
40696,0
11554,0
43858,0
26647,0
24285,0
41599,0
11622,0
41870,0
32752,0
21678,0
43507,0
12406,0
40827,0
31192,0
19377,0
44014,0
16442,0
39279,0
33160,0
17142,0
44410,0
15136,0
37706,0
37979,0
12730,0
44437,0
24909,0
26991,0
42565,0
12558,0
41359,0
34652,0
15998,0
44362,0
16327,0
36704,0
38974,0
12171,0
44333,0
26566,0
25376,0
43357,0
13142,0
40364,0
35991,0
15017,0
45245,1
22429,0
35374,0
37735,0
14163,0
45455,1
23838,0
28602,0
43129,0
11913,0
42624,0
35457,0
21506,0
44350,0
15287,0
38322,0
39523,0
12648,0
44910,0
22476,0
32043,0
39960,0
13542,0
45567,1
24655,0
29185,0
42117,0
12467,0
43269,0
34010,0
22494,0
45177,1
16146,0
38500,0
39904,0
14387,0
44933,0
17779,0
37510,0
36795,0
15704,0
47249,1
24359,0
28162,0
42525,0
15016,0
44249,0
31810,0
22031,0
46272,1
12768,0
45112,1
29875,0
21253,0
45978,1
19973,0
36956,0
36742,0
14631,0
46821,1
28047,0
22806,0
45307,1
14470,0
40287,0
36187,0
20720,0
45394,1
18757,0
40010,0
39704,0
14336,0
43806,0
21718,0
34556,0
40324,0
13823,0
41298,0
33781,0
20813,0
45067,1
13377,0
37715,0
40405,0
19880,0
43983,0
17559,0
36542,0
41495,0
09922,1
48057,1
26884,0
30233,0
41239,0
13936,0
45816,1
28570,0
25314,0
48167,1
15156,0
38623,0
36175,0
13056,0
51811,1
27038,0
28640,0
42100,0
15247,0
